### Protein	3DFI name	plDDT score	AlphaFold ranked name	AlphaFold unranked name
ECU01_0530	ECU01_0530-m2.pdb	56.09470049186647	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0530	ECU01_0530-m3.pdb	55.608153735051665	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0530	ECU01_0530-m4.pdb	55.49067040127622	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0530	ECU01_0530-m5.pdb	55.217312336996585	ranked_4.pdb	unrelaxed_model_3.pdb
ECU01_0540	ECU01_0540-m1.pdb	84.39622827403724	ranked_0.pdb	unrelaxed_model_5.pdb
ECU01_0540	ECU01_0540-m2.pdb	82.84534187385665	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0540	ECU01_0540-m3.pdb	81.96129473758825	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0540	ECU01_0540-m4.pdb	81.26355231859657	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0540	ECU01_0540-m5.pdb	80.05795245020975	ranked_4.pdb	unrelaxed_model_4.pdb
ECU01_0545	ECU01_0545-m1.pdb	86.75469229528257	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0545	ECU01_0545-m2.pdb	86.65648951627774	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0545	ECU01_0545-m3.pdb	86.5338254642111	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0545	ECU01_0545-m4.pdb	86.43647016796093	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0545	ECU01_0545-m5.pdb	85.66820903303476	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0550	ECU01_0550-m1.pdb	70.62042203240922	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0550	ECU01_0550-m2.pdb	69.59534035223734	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0550	ECU01_0550-m3.pdb	65.89306814564375	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0550	ECU01_0550-m4.pdb	61.578385414336836	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0550	ECU01_0550-m5.pdb	61.46340919790867	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0555	ECU01_0555-m1.pdb	61.680155170406785	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0555	ECU01_0555-m2.pdb	61.2651010904149	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0555	ECU01_0555-m3.pdb	60.15786233789643	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0555	ECU01_0555-m4.pdb	59.11527572272471	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0555	ECU01_0555-m5.pdb	58.34249864516752	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0560	ECU01_0560-m1.pdb	80.94560456638992	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0560	ECU01_0560-m2.pdb	80.45351760798192	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0560	ECU01_0560-m3.pdb	79.9235752911349	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0560	ECU01_0560-m4.pdb	79.54846371868312	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0560	ECU01_0560-m5.pdb	79.18057921693497	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0570	ECU01_0570-m1.pdb	77.02975668486476	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0570	ECU01_0570-m2.pdb	76.7207047141045	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0570	ECU01_0570-m3.pdb	74.58028854766404	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0570	ECU01_0570-m4.pdb	73.71167086565436	ranked_3.pdb	unrelaxed_model_3.pdb
ECU01_0570	ECU01_0570-m5.pdb	73.39059644740031	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0580	ECU01_0580-m1.pdb	86.32648073137457	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0580	ECU01_0580-m2.pdb	83.82886917198361	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0580	ECU01_0580-m3.pdb	82.96007209598652	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0580	ECU01_0580-m4.pdb	81.49611058559609	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0580	ECU01_0580-m5.pdb	81.15031797700705	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0590	ECU01_0590-m1.pdb	86.83147606018275	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0590	ECU01_0590-m2.pdb	86.46427250236162	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0590	ECU01_0590-m3.pdb	85.6364299149112	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0590	ECU01_0590-m4.pdb	85.59875508177353	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0590	ECU01_0590-m5.pdb	83.48701674790978	ranked_4.pdb	unrelaxed_model_3.pdb
ECU01_0600	ECU01_0600-m1.pdb	90.28419251506863	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0600	ECU01_0600-m2.pdb	89.47810830540814	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0600	ECU01_0600-m3.pdb	89.45178066773737	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0600	ECU01_0600-m4.pdb	88.92886576091973	ranked_3.pdb	unrelaxed_model_3.pdb
ECU01_0600	ECU01_0600-m5.pdb	88.35392176088916	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0610	ECU01_0610-m1.pdb	85.7427949398441	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0610	ECU01_0610-m2.pdb	84.36328055277075	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0610	ECU01_0610-m3.pdb	79.90022865843844	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0610	ECU01_0610-m4.pdb	78.61109139836181	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0610	ECU01_0610-m5.pdb	78.38763325595488	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0620	ECU01_0620-m1.pdb	93.06166342234741	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0620	ECU01_0620-m2.pdb	92.79226484113964	ranked_1.pdb	unrelaxed_model_5.pdb
ECU01_0620	ECU01_0620-m3.pdb	92.6160942286879	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0620	ECU01_0620-m4.pdb	91.6615712875973	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0620	ECU01_0620-m5.pdb	90.82006500561975	ranked_4.pdb	unrelaxed_model_1.pdb
ECU01_0630	ECU01_0630-m1.pdb	86.83028719131674	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0630	ECU01_0630-m2.pdb	79.21495556845073	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0630	ECU01_0630-m3.pdb	79.0897402482394	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0630	ECU01_0630-m4.pdb	77.71550911746546	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0630	ECU01_0630-m5.pdb	77.20684769298936	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0640	ECU01_0640-m1.pdb	75.54207326738491	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0640	ECU01_0640-m2.pdb	75.51506825767127	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0640	ECU01_0640-m3.pdb	74.8483343355652	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0640	ECU01_0640-m4.pdb	74.43291532156881	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0640	ECU01_0640-m5.pdb	73.92129425703132	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0650	ECU01_0650-m1.pdb	93.97549143737587	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0650	ECU01_0650-m2.pdb	93.49275029089836	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0650	ECU01_0650-m3.pdb	92.97968941677257	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0650	ECU01_0650-m4.pdb	92.72918626460086	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0650	ECU01_0650-m5.pdb	92.28679841865018	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0660	ECU01_0660-m1.pdb	74.73819197442846	ranked_0.pdb	unrelaxed_model_5.pdb
ECU01_0660	ECU01_0660-m2.pdb	72.14145706315836	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0660	ECU01_0660-m3.pdb	67.24849505365977	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0660	ECU01_0660-m4.pdb	66.60589000950097	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0660	ECU01_0660-m5.pdb	65.38497809807926	ranked_4.pdb	unrelaxed_model_3.pdb
ECU01_0670	ECU01_0670-m1.pdb	85.37631767535099	ranked_0.pdb	unrelaxed_model_4.pdb
ECU01_0670	ECU01_0670-m2.pdb	84.47764208204069	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0670	ECU01_0670-m3.pdb	84.37824102581442	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0670	ECU01_0670-m4.pdb	81.46999329647154	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0670	ECU01_0670-m5.pdb	81.29832494928907	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0680	ECU01_0680-m1.pdb	94.41761590279046	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0680	ECU01_0680-m2.pdb	94.40413450422518	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0680	ECU01_0680-m3.pdb	93.34696137051245	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0680	ECU01_0680-m4.pdb	90.25205854173443	ranked_3.pdb	unrelaxed_model_3.pdb
ECU01_0680	ECU01_0680-m5.pdb	88.91450113042136	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0690	ECU01_0690-m1.pdb	75.99059222597155	ranked_0.pdb	unrelaxed_model_4.pdb
ECU01_0690	ECU01_0690-m2.pdb	75.79687856581228	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0690	ECU01_0690-m3.pdb	75.27518213191071	ranked_2.pdb	unrelaxed_model_1.pdb
ECU01_0690	ECU01_0690-m4.pdb	74.70544433184496	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0690	ECU01_0690-m5.pdb	72.33649759624477	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0700	ECU01_0700-m1.pdb	85.60941884582837	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0700	ECU01_0700-m2.pdb	85.35015520309172	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0700	ECU01_0700-m3.pdb	85.24721969446146	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0700	ECU01_0700-m4.pdb	83.61578721799636	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0700	ECU01_0700-m5.pdb	82.74450265809917	ranked_4.pdb	unrelaxed_model_4.pdb
ECU01_0710	ECU01_0710-m1.pdb	70.6179905180703	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0710	ECU01_0710-m2.pdb	70.57605826564482	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0710	ECU01_0710-m3.pdb	69.80413792357918	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0710	ECU01_0710-m4.pdb	66.42006412573778	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0710	ECU01_0710-m5.pdb	65.31835604430452	ranked_4.pdb	unrelaxed_model_3.pdb
ECU01_0720	ECU01_0720-m1.pdb	85.65667895190396	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0720	ECU01_0720-m2.pdb	82.79430863206375	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0720	ECU01_0720-m3.pdb	81.12454649985062	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0720	ECU01_0720-m4.pdb	77.30511319014421	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0720	ECU01_0720-m5.pdb	76.0060354934138	ranked_4.pdb	unrelaxed_model_3.pdb
ECU01_0730	ECU01_0730-m1.pdb	83.87503806369315	ranked_0.pdb	unrelaxed_model_4.pdb
ECU01_0730	ECU01_0730-m2.pdb	82.7849820155294	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0730	ECU01_0730-m3.pdb	81.66700980906742	ranked_2.pdb	unrelaxed_model_1.pdb
ECU01_0730	ECU01_0730-m4.pdb	81.14652912758925	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0730	ECU01_0730-m5.pdb	79.6707748319174	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0740	ECU01_0740-m1.pdb	83.0065340885571	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0740	ECU01_0740-m2.pdb	82.4557447888982	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0740	ECU01_0740-m3.pdb	82.35415360660257	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0740	ECU01_0740-m4.pdb	82.23333916558796	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0740	ECU01_0740-m5.pdb	81.68227037886281	ranked_4.pdb	unrelaxed_model_4.pdb
ECU01_0750	ECU01_0750-m1.pdb	84.8706311357325	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0750	ECU01_0750-m2.pdb	83.13392669972896	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0750	ECU01_0750-m3.pdb	83.11888374593441	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0750	ECU01_0750-m4.pdb	81.84722646456682	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0750	ECU01_0750-m5.pdb	81.2534957321029	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0760	ECU01_0760-m1.pdb	81.68926663253502	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0760	ECU01_0760-m2.pdb	79.9076101751012	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0760	ECU01_0760-m3.pdb	79.89767623095395	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0760	ECU01_0760-m4.pdb	79.70679835017079	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0760	ECU01_0760-m5.pdb	78.75901877521848	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0770	ECU01_0770-m1.pdb	55.14077030991482	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0770	ECU01_0770-m2.pdb	52.90649803295052	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0770	ECU01_0770-m3.pdb	48.63145149510312	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0770	ECU01_0770-m4.pdb	41.610247542177305	ranked_3.pdb	unrelaxed_model_3.pdb
ECU01_0770	ECU01_0770-m5.pdb	41.41809190126193	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0780	ECU01_0780-m1.pdb	82.01952805510389	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0780	ECU01_0780-m2.pdb	80.43981113641185	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0780	ECU01_0780-m3.pdb	80.23908025193745	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0780	ECU01_0780-m4.pdb	80.02723857346632	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0780	ECU01_0780-m5.pdb	77.49456541099848	ranked_4.pdb	unrelaxed_model_4.pdb
ECU01_0790	ECU01_0790-m1.pdb	83.53999945683293	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0790	ECU01_0790-m2.pdb	83.12211424173736	ranked_1.pdb	unrelaxed_model_5.pdb
ECU01_0790	ECU01_0790-m3.pdb	81.78985852341339	ranked_2.pdb	unrelaxed_model_1.pdb
ECU01_0790	ECU01_0790-m4.pdb	78.65553019549064	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0790	ECU01_0790-m5.pdb	77.46654891119486	ranked_4.pdb	unrelaxed_model_4.pdb
ECU01_0800	ECU01_0800-m1.pdb	95.01164665812797	ranked_0.pdb	unrelaxed_model_5.pdb
ECU01_0800	ECU01_0800-m2.pdb	95.0009740197345	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0800	ECU01_0800-m3.pdb	94.74822044381727	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0800	ECU01_0800-m4.pdb	93.69668042628646	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0800	ECU01_0800-m5.pdb	93.57472940625733	ranked_4.pdb	unrelaxed_model_1.pdb
ECU01_0810	ECU01_0810-m1.pdb	86.6994456999876	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0810	ECU01_0810-m2.pdb	86.61602454284316	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0810	ECU01_0810-m3.pdb	86.09460931226575	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0810	ECU01_0810-m4.pdb	85.39311978161649	ranked_3.pdb	unrelaxed_model_3.pdb
ECU01_0810	ECU01_0810-m5.pdb	84.17615237042465	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0820	ECU01_0820-m1.pdb	64.25698874394479	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0820	ECU01_0820-m2.pdb	62.841837807442815	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0820	ECU01_0820-m3.pdb	62.47649809152802	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0820	ECU01_0820-m4.pdb	61.61425125002546	ranked_3.pdb	unrelaxed_model_3.pdb
ECU01_0820	ECU01_0820-m5.pdb	59.57256912393528	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0830	ECU01_0830-m1.pdb	54.66587845498089	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0830	ECU01_0830-m2.pdb	50.31645003812901	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0830	ECU01_0830-m3.pdb	49.24226596124284	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0830	ECU01_0830-m4.pdb	49.053873354658826	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0830	ECU01_0830-m5.pdb	47.57235105768864	ranked_4.pdb	unrelaxed_model_4.pdb
ECU01_0840	ECU01_0840-m1.pdb	80.84818034332892	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0840	ECU01_0840-m2.pdb	80.51115454502	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0840	ECU01_0840-m3.pdb	79.4573213408404	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0840	ECU01_0840-m4.pdb	79.07077532044838	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0840	ECU01_0840-m5.pdb	77.2357805215852	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0850	ECU01_0850-m1.pdb	93.39222192584333	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0850	ECU01_0850-m2.pdb	93.38464403839689	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0850	ECU01_0850-m3.pdb	91.56453036881607	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0850	ECU01_0850-m4.pdb	91.44384516086673	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0850	ECU01_0850-m5.pdb	91.26624185948991	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0860	ECU01_0860-m1.pdb	88.07314730587657	ranked_0.pdb	unrelaxed_model_4.pdb
ECU01_0860	ECU01_0860-m2.pdb	87.39695578262346	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0860	ECU01_0860-m3.pdb	87.10583944529107	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0860	ECU01_0860-m4.pdb	86.89260823829403	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0860	ECU01_0860-m5.pdb	86.21706136893799	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0870	ECU01_0870-m1.pdb	84.9548523864722	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0870	ECU01_0870-m2.pdb	82.89294948695812	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0870	ECU01_0870-m3.pdb	81.88765625052075	ranked_2.pdb	unrelaxed_model_1.pdb
ECU01_0870	ECU01_0870-m4.pdb	80.62523212464984	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0870	ECU01_0870-m5.pdb	79.3379170262458	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0880	ECU01_0880-m1.pdb	94.72821358014218	ranked_0.pdb	unrelaxed_model_3.pdb
ECU01_0880	ECU01_0880-m2.pdb	93.3290666739965	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0880	ECU01_0880-m3.pdb	93.27700204326294	ranked_2.pdb	unrelaxed_model_1.pdb
ECU01_0880	ECU01_0880-m4.pdb	92.74236936129523	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0880	ECU01_0880-m5.pdb	91.70433640862385	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0890	ECU01_0890-m1.pdb	75.95080425596208	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0890	ECU01_0890-m2.pdb	75.43282724936462	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0890	ECU01_0890-m3.pdb	74.23701918530583	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0890	ECU01_0890-m4.pdb	73.70656486667902	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0890	ECU01_0890-m5.pdb	73.55637507160829	ranked_4.pdb	unrelaxed_model_3.pdb
ECU01_0900	ECU01_0900-m1.pdb	49.339001012970705	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0900	ECU01_0900-m2.pdb	47.33321678101439	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0900	ECU01_0900-m3.pdb	46.40862219226822	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0900	ECU01_0900-m4.pdb	44.310556675257054	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0900	ECU01_0900-m5.pdb	40.0756480346352	ranked_4.pdb	unrelaxed_model_1.pdb
ECU01_0910	ECU01_0910-m1.pdb	50.66398963194926	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0910	ECU01_0910-m2.pdb	44.11867883360765	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0910	ECU01_0910-m3.pdb	43.13866187512214	ranked_2.pdb	unrelaxed_model_5.pdb
ECU01_0910	ECU01_0910-m4.pdb	42.96959075077494	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0910	ECU01_0910-m5.pdb	42.57640256606557	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0920	ECU01_0920-m1.pdb	81.45263480009356	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0920	ECU01_0920-m2.pdb	77.7770650409797	ranked_1.pdb	unrelaxed_model_1.pdb
ECU01_0920	ECU01_0920-m3.pdb	76.55426273138971	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0920	ECU01_0920-m4.pdb	76.0647613557511	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0920	ECU01_0920-m5.pdb	73.692278496517	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0930	ECU01_0930-m1.pdb	86.27869813358271	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0930	ECU01_0930-m2.pdb	85.89756078990754	ranked_1.pdb	unrelaxed_model_2.pdb
ECU01_0930	ECU01_0930-m3.pdb	83.95899902920232	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0930	ECU01_0930-m4.pdb	81.5378538819352	ranked_3.pdb	unrelaxed_model_3.pdb
ECU01_0930	ECU01_0930-m5.pdb	81.21323689193602	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0940	ECU01_0940-m1.pdb	90.80016049305745	ranked_0.pdb	unrelaxed_model_5.pdb
ECU01_0940	ECU01_0940-m2.pdb	90.15517952423998	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0940	ECU01_0940-m3.pdb	89.99612170414095	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0940	ECU01_0940-m4.pdb	89.47080864306149	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0940	ECU01_0940-m5.pdb	88.88877011511676	ranked_4.pdb	unrelaxed_model_1.pdb
ECU01_0950	ECU01_0950-m1.pdb	93.97541980602445	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0950	ECU01_0950-m2.pdb	93.78843377477196	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0950	ECU01_0950-m3.pdb	93.4046144222563	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0950	ECU01_0950-m4.pdb	93.17671197734195	ranked_3.pdb	unrelaxed_model_4.pdb
ECU01_0950	ECU01_0950-m5.pdb	92.81823496750752	ranked_4.pdb	unrelaxed_model_5.pdb
ECU01_0955	ECU01_0955-m1.pdb	75.25974952994896	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0955	ECU01_0955-m2.pdb	73.38810744462396	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0955	ECU01_0955-m3.pdb	72.51019774765803	ranked_2.pdb	unrelaxed_model_2.pdb
ECU01_0955	ECU01_0955-m4.pdb	69.92583579182173	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0955	ECU01_0955-m5.pdb	69.24151069243929	ranked_4.pdb	unrelaxed_model_4.pdb
ECU01_0960	ECU01_0960-m1.pdb	91.20537174195421	ranked_0.pdb	unrelaxed_model_4.pdb
ECU01_0960	ECU01_0960-m2.pdb	91.13995310691395	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0960	ECU01_0960-m3.pdb	90.08337010298368	ranked_2.pdb	unrelaxed_model_1.pdb
ECU01_0960	ECU01_0960-m4.pdb	89.52612010174464	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0960	ECU01_0960-m5.pdb	89.19353109673699	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0970	ECU01_0970-m1.pdb	94.38437151708068	ranked_0.pdb	unrelaxed_model_5.pdb
ECU01_0970	ECU01_0970-m2.pdb	94.10536371724977	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0970	ECU01_0970-m3.pdb	94.03030150339124	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0970	ECU01_0970-m4.pdb	93.15084870801941	ranked_3.pdb	unrelaxed_model_1.pdb
ECU01_0970	ECU01_0970-m5.pdb	92.75145180272895	ranked_4.pdb	unrelaxed_model_2.pdb
ECU01_0975	ECU01_0975-m1.pdb	85.29501634721024	ranked_0.pdb	unrelaxed_model_2.pdb
ECU01_0975	ECU01_0975-m2.pdb	85.02825484609198	ranked_1.pdb	unrelaxed_model_3.pdb
ECU01_0975	ECU01_0975-m3.pdb	84.91660868536604	ranked_2.pdb	unrelaxed_model_4.pdb
ECU01_0975	ECU01_0975-m4.pdb	83.27270576020439	ranked_3.pdb	unrelaxed_model_5.pdb
ECU01_0975	ECU01_0975-m5.pdb	54.13112504665033	ranked_4.pdb	unrelaxed_model_1.pdb
ECU01_0980	ECU01_0980-m1.pdb	86.4042963262014	ranked_0.pdb	unrelaxed_model_1.pdb
ECU01_0980	ECU01_0980-m2.pdb	83.730507059805	ranked_1.pdb	unrelaxed_model_4.pdb
ECU01_0980	ECU01_0980-m3.pdb	83.07175233824286	ranked_2.pdb	unrelaxed_model_3.pdb
ECU01_0980	ECU01_0980-m4.pdb	81.81900668157442	ranked_3.pdb	unrelaxed_model_2.pdb
ECU01_0980	ECU01_0980-m5.pdb	79.92846314219787	ranked_4.pdb	unrelaxed_model_5.pdb
